CASENUMBER,CASECLASSIFICATION,TYPEOFBUSINESS,TYPEOFCOMPLAINT,CONSTRUCTIONREFERRAL,CITATIONISSUED,OPENDATE,CLOSEDATE,OUTCOME,ADDRESS,COUNCILDISTRICT,PARCELID,LOCATION
2020 098451-CC,COVID-19,Restaurant,Face-Covering,,,07/02/2020 12:00:00 AM,07/02/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,10203 LAKE CREEK PARKWAY,6,R322615,POINT (-97.79240374 30.46168275)
2020 118222-CC,COVID-19,Construction Site,Face Covering Non-Compliance - Business,,,08/09/2020 12:00:00 AM,08/10/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1308 NAVASOTA STREET,1,0209060821,POINT (-97.72830677 30.27416797)
2020 056607-CC,COVID-19,Other,Social Distancing,,,04/08/2020 12:00:00 AM,04/08/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,11521 N FM 620 ROAD,6,0174230111,POINT (-97.82589288 30.45465442)
2020 068729-CC,COVID-19,Other,Social Distancing,,,05/03/2020 12:00:00 AM,05/03/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,10401 N LAMAR BOULEVARD,4,0245181207,POINT (-97.69114087 30.37276706)
2020 072275-CC,COVID-19,Residential,Over Occupancy,,,05/10/2020 12:00:00 AM,05/10/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,5303 TERI ROAD,2,0322030506,POINT (-97.7368588 30.19424637)
2020 183319-CC,COVID-19,Residential/Apartment,Social Distancing,,,12/02/2020 12:00:00 AM,12/03/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,400 LAVACA STREET,9,0206012301,POINT (-97.7459772 30.26720965)
2020 127125-CC,COVID-19,Residential,Eviction,,,08/25/2020 12:00:00 AM,09/02/2020 12:00:00 AM,COVID-19/Education Provided,8033 GESSNER DRIVE,4,0234150127,POINT (-97.70156365 30.34453697)
2020 047826-CC,COVID-19,Residential,Social Distancing,,,03/20/2020 12:00:00 AM,03/23/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2906 E MARTIN LUTHER KING JR BOULEVARD,1,0212130144,POINT (-97.70841866 30.28200637)
2020 053229-CC,COVID-19,Churches,Over Occupancy,,,03/31/2020 12:00:00 AM,03/31/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1500 E 51ST STREET,4,0219150203,POINT (-97.70223007 30.30580592)
2020 194627-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,12/30/2020 12:00:00 AM,12/31/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1701 SMITH ROAD,3,0202220703,POINT (-97.67725815 30.25850727)
2020 179101-CC,COVID-19,Other (Describe in Comments),Social Distancing,,,11/20/2020 12:00:00 AM,11/21/2020 12:00:00 AM,Closed/Duplicate Case,1414 ATTERBURY LANE,1,0252280119,POINT (-97.65603383 30.38613273)
2020 055039-CC,COVID-19,Other,Social Distancing,,,04/04/2020 12:00:00 AM,04/04/2020 12:00:00 AM,COVID-19/Education Provided,1100 CENTER RIDGE DRIVE,7,0262230205,POINT (-97.6712383 30.41804016)
2020 155040-CC,COVID-19,Other (Describe in Comments),Face Covering,,,10/09/2020 12:00:00 AM,10/09/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,5555 N LAMAR BOULEVARD BUNIT 133,4,0226070201,POINT (-97.72572372 30.32369615)
2020 047237-CC,COVID-19,Other,Over Occupancy,,,03/19/2020 12:00:00 AM,03/19/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1015 NORWOOD PARK BOULEVARD UNIT  100,4,0233170202,POINT (-97.69358179 30.33924496)
2020 068455-CC,COVID-19,Other,Eviction,,,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,COVID-19/Education Provided,2705 S CONGRESS AVENUE UNIT  506,3,0406020101,POINT (-97.75569738 30.23537828)
2020 179173-CC,COVID-19,Residential/Apartment,Social Distancing,,,11/21/2020 12:00:00 AM,11/21/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2414 PEARL STREET,9,0214010707,POINT (-97.74695356 30.28908397)
2020 104401-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,07/14/2020 12:00:00 AM,07/14/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,3563 FAR WEST BOULEVARD UNIT 100,10,0139020303,POINT (-97.75394768 30.35292827)
2020 095107-CC,COVID-19,Other,Face-Covering,,,06/26/2020 12:00:00 AM,06/30/2020 12:00:00 AM,COVID-19/Education Provided,5605 BURNET ROAD,7,0229030209,POINT (-97.73966119 30.33166046)
2020 063076-CC,COVID-19,Other,Social Distancing,,,04/21/2020 12:00:00 AM,04/21/2020 12:00:00 AM,COVID-19/Education Provided,1033 E HOWARD LANE,7,0260300105,POINT (-97.64808995 30.40890596)
2020 146126-CC,COVID-19,Residential/Apartment,Over Occupancy,,,09/23/2020 12:00:00 AM,09/23/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1023 W 24TH STREET,9,0113000509,POINT (-97.74911498 30.28806892)
2020 194809-CC,COVID-19,Restaurant,Face Covering,,,12/30/2020 12:00:00 AM,12/30/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1401 W 6TH STREET,9,0108031008,POINT (-97.76045998 30.27371472)
2020 137431-CC,COVID-19,Residential/Apartment,Over Occupancy,,,09/05/2020 12:00:00 AM,09/05/2020 12:00:00 AM,Referred to Appropriate Agency,13001 MEDINA RIVER WAY,,0147480138,POINT (-97.89567488 30.38154745)
2020 098999-CC,COVID-19,Bar,Face Covering Non-Compliance - Business,,,07/05/2020 12:00:00 AM,07/05/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,4720 S CONGRESS AVENUE,3,0413070108,POINT (-97.77003531 30.21411525)
2020 055172-CC,COVID-19,Parks,Social Distancing,,,04/05/2020 12:00:00 AM,04/05/2020 12:00:00 AM,COVID-19/Education Provided,1213 SHOAL CREEK BOULEVARD,9,0210000317,POINT (-97.74981977 30.27707882)
2020 053224-CC,COVID-19,Schools,Social Distancing,,,03/31/2020 12:00:00 AM,03/31/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,12900 TIERRA GRANDE TRAIL,,0133550817,POINT (-97.91703476 30.34600857)
2020 159651-CC,COVID-19,Other (Describe in Comments),Social Distancing,,,10/19/2020 12:00:00 AM,10/20/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1005 SPRINGDALE ROAD,3,0205170101,POINT (-97.69511901 30.26578796)
2020 061843-CC,COVID-19,Residential,Social Distancing,,,04/19/2020 12:00:00 AM,04/19/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,12022 SCRIBE DRIVE,7,0262081809,POINT (-97.71680399 30.41530943)
2020 172578-CC,COVID-19,Residential,Eviction,,,11/12/2020 12:00:00 AM,11/13/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,313 W 35TH STREET,9,0218040709,POINT (-97.7373071 30.29990131)
2020 061846-CC,COVID-19,Residential,Social Distancing,,,04/19/2020 12:00:00 AM,04/19/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,7312 BLESSING AVENUE,4,0229181102,POINT (-97.69407214 30.33076864)
2020 047956-CC,COVID-19,Other,Over Occupancy,,,03/20/2020 12:00:00 AM,03/21/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,119 CUMBERLAND ROAD,3,0405030873,POINT (-97.75734861 30.23561521)
2020 098837-CC,COVID-19,Residential/Apartment,Over Occupancy,,,07/04/2020 12:00:00 AM,07/04/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,110 JACOB FONTAINE LANE,4,0227110114,POINT (-97.71519013 30.32576083)
2020 155572-CC,COVID-19,Residential/Apartment,Social Distancing,,,10/11/2020 12:00:00 AM,10/11/2020 12:00:00 AM,Closed/Duplicate Case,9500 PARKFIELD DRIVE,4,0243130811,POINT (-97.70565325 30.36960521)
2020 101502-CC,COVID-19,Residential/Apartment,Social Distancing,,,07/09/2020 12:00:00 AM,07/09/2020 12:00:00 AM,Closed due to Administrative Reasons,11105 N IH 35  NB,1,0245230107,POINT (-97.67683578 30.3747295)
2021 004545-CC,COVID-19,Residential,Eviction,,,01/13/2021 12:00:00 AM,01/13/2021 12:00:00 AM,Closed/Duplicate Case,2211 W NORTH LOOP BOULEVARD UNIT 240,7,0227030539,POINT (-97.74122899 30.3247888)
2020 098746-CC,COVID-19,Parks,Social Distancing,,,07/03/2020 12:00:00 AM,07/04/2020 12:00:00 AM,Referred to Appropriate Agency,3800 MOUNT BONNELL ROAD,10,0125070102,POINT (-97.77353904 30.32104888)
2020 058415-CC,COVID-19,Residential,Social Distancing,,,04/12/2020 12:00:00 AM,04/12/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2500 LEON STREET BLDG  1,9,0214000512,POINT (-97.74951177 30.28976593)
2020 065877-CC,COVID-19,Parks,Over Occupancy,,,04/27/2020 12:00:00 AM,04/27/2020 12:00:00 AM,COVID-19/Education Provided,7408 JANES RANCH ROAD,2,0334061201,POINT (-97.73204163 30.16124504)
2020 061428-CC,COVID-19,Construction,Social Distancing,Non-Referral,,04/17/2020 12:00:00 AM,04/17/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,3405 GABLE DRIVE,7,0262100720,POINT (-97.7121995 30.41922395)
2020 194955-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,12/31/2020 12:00:00 AM,12/31/2020 12:00:00 AM,Closed/Duplicate Case,4117 MC KINNEY FALLS PARKWAY,2,0322180121,POINT (-97.69304972 30.19216748)
2020 054962-CC,COVID-19,Residential,Social Distancing,,,04/04/2020 12:00:00 AM,04/04/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,6918 CARVER AVENUE,4,0229150602,POINT (-97.70071696 30.32893703)
2020 058350-CC,COVID-19,Residential,Social Distancing,,,04/11/2020 12:00:00 AM,04/11/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,4505 LESLIE AVENUE,1,0212200313,POINT (-97.68553401 30.28260954)
2020 134536-CC,COVID-19,Residential,Eviction,,,08/31/2020 12:00:00 AM,08/31/2020 12:00:00 AM,COVID-19/Education Provided,4404 E OLTORF STREET UNIT 4303,3,0310080504,POINT (-97.72624474 30.22706634)
2020 152199-CC,COVID-19,Other (Describe in Comments),Face Covering,,,10/05/2020 12:00:00 AM,10/05/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2223 S LAMAR BOULEVARD,5,0401070608,POINT (-97.77390156 30.24722492)
2020 051895-CC,COVID-19,Parks,Social Distancing,,,03/28/2020 12:00:00 AM,03/28/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,9117 ANDERSON MILL ROAD,6,R325305,POINT (-97.78109035 30.45134462)
2020 127198-CC,COVID-19,Residential/Apartment,Social Distancing,,,08/25/2020 12:00:00 AM,08/26/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1100 W 22ND HALF STREET,9,0113000409,POINT (-97.74967868 30.28670182)
2021 008964-CC,COVID-19,Other (Describe in Comments),Social Distancing,,,01/21/2021 12:00:00 AM,01/21/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,2720 BRYONHALL DRIVE,5,0415210401,POINT (-97.81872912 30.20630951)
2020 095364-CC,COVID-19,Other,Face-Covering,,,06/27/2020 12:00:00 AM,06/30/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,4021 N IH 35 SVRD NB,9,0216110602,POINT (-97.71747105 30.29715472)
2020 065652-CC,COVID-19,Other,Social Distancing,,,04/27/2020 12:00:00 AM,04/27/2020 12:00:00 AM,Cancelled,2525 W ANDERSON LANE,7,0238050119,POINT (-97.73354151 30.35547147)
2020 139346-CC,COVID-19,Residential,Eviction,,,09/10/2020 12:00:00 AM,09/11/2020 12:00:00 AM,COVID-19/Education Provided,6723 LANCRET HILL DRIVE,5,0416190810,POINT (-97.81656393 30.21056841)
2021 014162-CC,COVID-19,Bar,Face-Covering,,,01/30/2021 12:00:00 AM,01/30/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,716 W 6TH STREET,9,0107000608,POINT (-97.75020381 30.27028032)
2020 139714-CC,COVID-19,Construction Site,Face Covering Non-Compliance - Business,,,09/11/2020 12:00:00 AM,09/11/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1712 CULLEN AVENUE,7,0234060705,POINT (-97.72977998 30.34355625)
2020 191091-CC,COVID-19,Other (Describe in Comments),Face Covering,,,12/18/2020 12:00:00 AM,12/18/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,6311 BURLESON ROAD,2,0318100106,POINT (-97.71629137 30.20490413)
2020 068691-CC,COVID-19,Residential,Social Distancing,,,05/03/2020 12:00:00 AM,05/03/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,8406 RIVERSTONE DRIVE,1,0217380411,POINT (-97.62841641 30.29375223)
2020 093285-CC,COVID-19,Restaurant,Over Occupancy,,,06/24/2020 12:00:00 AM,06/24/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,3909 S LAMAR BOULEVARD NB,5,0404130208,POINT (-97.79023214 30.23638717)
2021 008008-CC,COVID-19,Apartment Common Area,Face Covering Non-Compliance - Business,,,01/20/2021 12:00:00 AM,01/20/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,1700 TERI ROAD,2,0416030202,POINT (-97.7556629 30.20524371)
2020 156045-CC,COVID-19,Construction,Face-Covering,DSD Referral,,10/12/2020 12:00:00 AM,10/14/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,11401 CENTURY OAKS TERRACE BLDG  H,7,0256060203,POINT (-97.72629525 30.40110364)
2021 001675-CC,COVID-19,Schools,Face Covering Non-Compliance - Business,,,01/06/2021 12:00:00 AM,01/06/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,8820 BUSINESS PARK DRIVE,10,0248030101,POINT (-97.74225383 30.37825661)
2020 094370-CC,COVID-19,Other,Face-Covering,,,06/25/2020 12:00:00 AM,06/25/2020 12:00:00 AM,COVID-19/Education Provided,611 S CONGRESS AVENUE,9,0201010120,POINT (-97.74713479 30.25534397)
2020 182161-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,12/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,15301 N IH 35  NB,7,0274260416,POINT (-97.66634241 30.44669284)
2020 181178-CC,COVID-19,Other (Describe in Comments),Face Covering,,,11/25/2020 12:00:00 AM,11/25/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,4001 N LAMAR BOULEVARD,9,0220030101,POINT (-97.73989739 30.30735003)
2020 051913-CC,COVID-19,Other,Over Occupancy,,,03/28/2020 12:00:00 AM,03/28/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2627 JONES ROAD,5,0410131202,POINT (-97.8036506 30.22516829)
2020 112248-CC,COVID-19,Other (Describe in Comments),Social Distancing,,,07/28/2020 12:00:00 AM,07/29/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2310 MANOR ROAD,9,0213110141,POINT (-97.71757865 30.28479407)
2020 072223-CC,COVID-19,Other,Social Distancing,,,05/10/2020 12:00:00 AM,05/10/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,7112 ED BLUESTEIN BLVD SVRD SB UNIT  133,1,0223260103,POINT (-97.66379955 30.31255865)
2020 170241-CC,COVID-19,Other (Describe in Comments),Face Covering,,,11/07/2020 12:00:00 AM,11/07/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,7600 N LAMAR BOULEVARD SB,7,0234110225,POINT (-97.71525513 30.34437442)
2020 052836-CC,COVID-19,Parks,Social Distancing,,,03/31/2020 12:00:00 AM,03/31/2020 12:00:00 AM,City-Owned Property/No Violation(s) Found,201 CHICON STREET,3,0203090111,POINT (-97.72384391 30.25815541)
2020 080845-CC,COVID-19,Other,Social Distancing,,,05/28/2020 12:00:00 AM,05/28/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2501 HANCOCK DRIVE,7,0227000341,POINT (-97.74529897 30.3254981)
2020 137440-CC,COVID-19,Other (Describe in Comments),Face Covering,,,09/05/2020 12:00:00 AM,09/06/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,719 W 6TH STREET,9,0107001001,POINT (-97.75044664 30.2700231)
2020 190577-CC,COVID-19,Other (Describe in Comments),Social Distancing,,,12/17/2020 12:00:00 AM,12/17/2020 12:00:00 AM,Referred to Appropriate Agency,4301 VICTORY DRIVE,5,0406120405,POINT (-97.79095574 30.23219476)
2020 114452-CC,COVID-19,Schools,Face Covering Non-Compliance - Business,,,08/02/2020 12:00:00 AM,08/02/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1200 E RUNDBERG LANE,4,0238220101,POINT (-97.68038531 30.35410195)
2020 057627-CC,COVID-19,Restaurant,Over Occupancy,,,04/09/2020 12:00:00 AM,04/09/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,9505 BURNET ROAD,7,0247070206,POINT (-97.72461619 30.37860917)
2021 006485-CC,COVID-19,Residential,Eviction,,,01/15/2021 12:00:00 AM,01/19/2021 12:00:00 AM,Closed/Duplicate Case,1901 CROSSING PLACE UNIT 1201,3,0308100801,POINT (-97.71688089 30.23209543)
2020 050893-CC,COVID-19,Other,Over Occupancy,,,03/26/2020 12:00:00 AM,03/26/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,7701 METROPOLIS DRIVE BLDG  12,2,0316180508,POINT (-97.69363091 30.2058019)
2020 080363-CC,COVID-19,Other,Social Distancing,,,05/27/2020 12:00:00 AM,05/27/2020 12:00:00 AM,COVID-19/Education Provided,2100 E 3RD STREET,3,0203090202,POINT (-97.72070081 30.25799193)
2020 080717-CC,COVID-19,Schools,Social Distancing,,,05/28/2020 12:00:00 AM,05/28/2020 12:00:00 AM,COVID-19/Education Provided,6215 MENCHACA ROAD,5,0415170127,POINT (-97.80366911 30.20973952)
2020 055126-CC,COVID-19,Parks,Social Distancing,,,04/05/2020 12:00:00 AM,04/05/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,12609 DESSAU ROAD UNIT  307,,0251310238,POINT (-97.64403563 30.39449485)
2020 181316-CC,COVID-19,Other (Describe in Comments),Social Distancing,,,11/28/2020 12:00:00 AM,11/28/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,419 E 6TH STREET,9,0206040108,POINT (-97.73869715 30.26664758)
2020 101446-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,07/09/2020 12:00:00 AM,07/09/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1415 W WILLIAM CANNON DRIVE,5,0419160513,POINT (-97.80004975 30.20028948)
2020 161523-CC,COVID-19,Restaurant,Face Covering Non-Compliance - Business,,,10/21/2020 12:00:00 AM,10/21/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,3400 W SLAUGHTER LANE,5,0426280410,POINT (-97.8473557 30.18295097)
2020 053648-CC,COVID-19,Other,Non-essential Business,,,04/01/2020 12:00:00 AM,04/01/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,9407 N IH 35 SVRD NB,4,0239200608,POINT (-97.68687471 30.35849014)
2020 068519-CC,COVID-19,Residential,Social Distancing,,,05/02/2020 12:00:00 AM,05/02/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1721 POPPY SEED LANE,3,0310180507,POINT (-97.69431652 30.22202427)
2020 111761-CC,COVID-19,Other (Describe in Comments),Social Distancing,,,07/28/2020 12:00:00 AM,07/28/2020 12:00:00 AM,Referred to Appropriate Agency,7315 BENNETT AVENUE,4,0230160616,POINT (-97.69879848 30.33318716)
2020 072219-CC,COVID-19,Restaurant,Social Distancing,,,05/10/2020 12:00:00 AM,05/10/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,3715 S 1ST STREET BLDG  PDM.1,3,0408040543,POINT (-97.76731947 30.22898339)
2020 157042-CC,COVID-19,Other (Describe in Comments),Over Occupancy,,,10/13/2020 12:00:00 AM,10/13/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2420 RIDGEPOINT DRIVE,1,0229230103,POINT (-97.67319554 30.32908852)
2020 049702-CC,COVID-19,Other,Social Distancing,,,03/24/2020 12:00:00 AM,03/24/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,9104 CAMERON ROAD,4,0237230603,POINT (-97.67770779 30.34804099)
2021 013422-CC,COVID-19,Other (Describe in Comments),Over Occupancy,,,01/29/2021 12:00:00 AM,01/30/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,3015 GARWOOD STREET,3,0204130710,POINT (-97.7066443 30.26005373)
2020 155467-CC,COVID-19,Other (Describe in Comments),Social Distancing,,,10/10/2020 12:00:00 AM,10/10/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,719 W 6TH STREET,9,0107001001,POINT (-97.75044664 30.2700231)
2020 059538-CC,COVID-19,Other,Over Occupancy,,,04/14/2020 12:00:00 AM,04/14/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2103 E M FRANKLIN AVENUE,1,0213170601,POINT (-97.69702406 30.28642651)
2020 070024-CC,COVID-19,Parks,Social Distancing,,,05/05/2020 12:00:00 AM,05/05/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,7324 ONDANTRA BEND,2,0334061102,POINT (-97.73151336 30.16165674)
2020 089956-CC,COVID-19,Residential,Eviction,,,06/17/2020 12:00:00 AM,06/17/2020 12:00:00 AM,COVID-19/Education Provided,7077 GRAND CANYON DRIVE UNIT  230,4,0228171510,POINT (-97.69433336 30.3269565)
2020 051843-CC,COVID-19,Other,Over Occupancy,,,03/28/2020 12:00:00 AM,03/28/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,8600 BALCONES CLUB DRIVE,6,0168090908,POINT (-97.78184761 30.4371927)
2021 006643-CC,COVID-19,Other (Describe in Comments),Face Covering,,,01/17/2021 12:00:00 AM,01/17/2021 12:00:00 AM,Closed due to Administrative Reasons,7501 LOHMANS FORD ROAD,,0175770246,POINT (-97.97648023 30.46977181)
2020 151640-CC,COVID-19,Other (Describe in Comments),Over Occupancy,,,10/02/2020 12:00:00 AM,10/04/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,5500 S CONGRESS AVENUE,3,0416090306,POINT (-97.7747377 30.2062109)
2020 057403-CC,COVID-19,Other,Social Distancing,,,04/09/2020 12:00:00 AM,04/09/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,3755 S CAPITAL OF TEXAS HIGHWAY NB,5,0407180120,POINT (-97.80019198 30.24307466)
2020 061515-CC,COVID-19,Parks,Social Distancing,,,04/17/2020 12:00:00 AM,04/17/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2201 ALDRICH STREET,9,0219161301,POINT (-97.7028186 30.30067355)
2020 100020-CC,COVID-19,Restaurant,Face Covering Non-Compliance - Business,,,07/07/2020 12:00:00 AM,07/07/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,11721 ROCK ROSE AVENUE,7,0256081112,POINT (-97.72156271 30.40368363)
2020 164813-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,10/27/2020 12:00:00 AM,10/27/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1520 RUTHERFORD LANE,1,0233200203,POINT (-97.68097995 30.33786336)
